oid,timestamp,x,y,body_roll,body_pitch,body_yaw,head_roll,head_pitch,head_yaw,other_oid,other_class,labels2
10253,2199.7,495950.7416,5406141.489,None,None,None,None,None,None,"[7219, 10246, 10255, 10259, 10261, 10264, 10265, 10268, 10269, 10270, 10253]","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4]",PEDESTRIANS
10253,2199.8,495950.9024,5406141.577,None,None,None,None,None,None,"[7219, 10246, 10255, 10259, 10264, 10265, 10268, 10269, 10270, 10253]","[0, 3, 3, 3, 3, 3, 3, 3, 3, 4]",PEDESTRIANS
10253,2199.9,495951.0697,5406141.664,None,None,None,None,None,None,"[10264, 10253, 10270, 10269, 10268, 10265, 10259, 10246, 7219]","[3, 4, 3, 3, 3, 3, 3, 3, 0]",PEDESTRIANS
10253,2200,495951.2387,5406141.741,None,None,None,None,None,None,"[10270, 10269, 10268, 10265, 10264, 10259, 10246, 7219, 10253]","[3, 3, 3, 3, 3, 3, 3, 0, 4]",PEDESTRIANS
10253,2200.1,495951.4149,5406141.817,None,None,None,None,None,None,"[10246, 10270, 10269, 10268, 10265, 10264, 10259, 7219, 10253]","[3, 3, 3, 3, 3, 3, 3, 0, 4]",PEDESTRIANS
10253,2200.2,495951.5877,5406141.887,None,None,None,None,None,None,"[7219, 10253, 10270, 10269, 10268, 10265, 10264, 10259, 10246]","[0, 4, 3, 3, 3, 3, 3, 3, 3]",PEDESTRIANS
10253,2200.3,495951.7529,5406141.958,None,None,None,None,None,None,"[10259, 10265, 10264, 7219, 10246, 10268, 10269, 10270, 10253]","[3, 3, 3, 0, 3, 3, 3, 3, 4]",PEDESTRIANS
10253,2200.4,495951.9166,5406142.031,None,None,None,None,None,None,"[10269, 10246, 10259, 10264, 10265, 10253, 10268, 7219, 10270]","[3, 3, 3, 3, 3, 4, 3, 0, 3]",PEDESTRIANS
10253,2200.5,495952.0866,5406142.111,None,None,None,None,None,None,"[10253, 10270, 10268, 10265, 10264, 10259, 10246, 7219]","[4, 3, 3, 3, 3, 3, 3, 0]",PEDESTRIANS
10253,2200.6,495952.2642,5406142.194,None,None,None,None,None,None,"[7219, 10246, 10259, 10264, 10265, 10268, 10270, 10253]","[0, 3, 3, 3, 3, 3, 3, 4]",PEDESTRIANS
10253,2200.7,495952.4363,5406142.275,None,None,None,None,None,None,"[7219, 10246, 10259, 10264, 10268, 10270, 10253, 10265]","[0, 3, 3, 3, 3, 3, 4, 3]",PEDESTRIANS
10253,2200.8,495952.6172,5406142.349,None,None,None,None,None,None,"[10246, 7219, 10259, 10264, 10265, 10268, 10270, 10272, 10253]","[3, 0, 3, 3, 3, 3, 3, 3, 4]",PEDESTRIANS
10253,2200.9,495952.7987,5406142.42,None,None,None,None,None,None,"[10268, 10270, 10253, 10272, 10265, 7219, 10246, 10259, 10264]","[3, 3, 4, 3, 3, 0, 3, 3, 3]",PEDESTRIANS
10253,2201,495952.9798,5406142.496,None,None,None,None,None,None,"[10272, 10253, 7219, 10246, 10259, 10264, 10265, 10268]","[3, 4, 0, 3, 3, 3, 3, 3]",PEDESTRIANS
10253,2201.1,495953.1601,5406142.576,None,None,None,None,None,None,"[7219, 10246, 10259, 10264, 10265, 10268, 10272, 10253]","[0, 3, 3, 3, 3, 3, 3, 4]",PEDESTRIANS
10253,2201.2,495953.3352,5406142.654,None,None,None,None,None,None,"[10268, 10265, 10264, 10259, 10246, 7219, 10253, 10272]","[3, 3, 3, 3, 3, 0, 4, 3]",PEDESTRIANS
10253,2201.3,495953.5026,5406142.741,None,None,None,None,None,None,"[10259, 10246, 7219, 10253, 10272, 10268, 10265, 10264]","[3, 3, 0, 4, 3, 3, 3, 3]",PEDESTRIANS
10253,2201.4,495953.6646,5406142.838,None,None,None,None,None,None,"[10268, 10272, 7219, 10246, 10265, 10264, 10259, 10253]","[3, 3, 0, 3, 3, 3, 3, 4]",PEDESTRIANS
10253,2201.5,495953.8281,5406142.946,None,None,None,None,None,None,"[10268, 10265, 10264, 10259, 10246, 7219, 10272, 10253]","[3, 3, 3, 3, 3, 0, 3, 4]",PEDESTRIANS
10253,2201.6,495953.9957,5406143.061,None,None,None,None,None,None,"[7219, 10246, 10259, 10264, 10265, 10268, 10272, 10253]","[0, 3, 3, 3, 3, 3, 3, 4]",PEDESTRIANS
10253,2201.7,495954.1534,5406143.17,None,None,None,None,None,None,"[10265, 10264, 10259, 10246, 7219, 10253, 10272, 10268]","[3, 3, 3, 3, 0, 4, 3, 3]",PEDESTRIANS
10253,2201.8,495954.3031,5406143.276,None,None,None,None,None,None,"[10264, 10272, 10253, 10273, 10265, 7219, 10246, 10268]","[3, 3, 4, 3, 3, 0, 3, 3]",PEDESTRIANS
10253,2201.9,495954.4516,5406143.383,None,None,None,None,None,None,"[10273, 10268, 10265, 10264, 10246, 7219, 10253, 10274, 10272]","[3, 3, 3, 3, 3, 0, 4, 3, 3]",PEDESTRIANS
10253,2202,495954.6028,5406143.496,None,None,None,None,None,None,"[10246, 7219, 10264, 10265, 10268, 10272, 10273, 10274, 10253]","[3, 0, 3, 3, 3, 3, 3, 3, 4]",PEDESTRIANS
10253,2202.1,495954.7557,5406143.614,None,None,None,None,None,None,"[10274, 10273, 10272, 10268, 10265, 10264, 10246, 7219, 10253]","[3, 3, 3, 3, 3, 3, 3, 0, 4]",PEDESTRIANS
10253,2202.2,495954.8952,5406143.732,None,None,None,None,None,None,"[10273, 10272, 10268, 10265, 7219, 10246, 10253, 10275, 10274]","[3, 3, 3, 3, 0, 3, 4, 3, 3]",PEDESTRIANS
10253,2202.3,495955.0264,5406143.85,None,None,None,None,None,None,"[7219, 10253, 10275, 10274, 10273, 10272, 10268, 10265, 10246]","[0, 4, 3, 3, 3, 3, 3, 3, 3]",PEDESTRIANS
10253,2202.4,495955.1479,5406143.96,None,None,None,None,None,None,"[10273, 10274, 10272, 10268, 10265, 10246, 7219, 10275, 10253]","[3, 3, 3, 3, 3, 3, 0, 3, 4]",PEDESTRIANS
9776,1831,495905.694,5405748.984,None,None,None,None,None,None,"[9774, 9773, 7219, 9776, 9775]","[3, 3, 0, 4, 3]",CAR
9776,1831.1,495905.8456,5405748.933,None,None,None,None,None,None,"[7219, 9776, 9775, 9773]","[0, 4, 3, 3]",CAR
9776,1831.2,495905.9075,5405748.879,None,None,None,None,None,None,"[9777, 9775, 9773, 7219, 9776]","[3, 3, 3, 0, 4]",CAR
9776,1831.3,495906.0219,5405748.88,None,None,None,None,None,None,"[9775, 9777, 9776, 7219, 9773]","[3, 3, 4, 0, 3]",CAR
9776,1831.4,495906.1429,5405748.875,None,None,None,None,None,None,"[9777, 9776, 7219, 9773, 9775]","[3, 4, 0, 3, 3]",CAR
9776,1831.5,495906.2623,5405748.831,0,0,163.2,0,0,166.4,"[9777, 9776, 7219, 9775, 9773]","[3, 4, 0, 3, 3]",CAR
9776,1831.6,495906.3047,5405748.791,0,0,168.4,0,0,176.4,"[9773, 9777, 9776, 7219]","[3, 3, 4, 0]",CAR
9776,1831.7,495906.3625,5405748.753,0,0,168.8,0,0,176.4,"[9777, 9776, 7219, 9773]","[3, 4, 0, 3]",CAR
9776,1831.8,495906.4647,5405748.714,0,0,173.827,0,0,169.383,"[9778, 9776, 9777, 9773, 7219]","[3, 4, 3, 3, 0]",CAR
9776,1831.9,495906.6222,5405748.709,0,0,172.346,0,1,170.356,"[9776, 7219, 9773, 9777, 9778]","[4, 0, 3, 3, 3]",CAR
9776,1832,495906.7815,5405748.76,0,0,168.889,0,0,165.788,"[9773, 9777, 7219, 9778, 9776]","[3, 3, 0, 3, 4]",CAR
9776,1832.1,495906.943,5405748.766,0,0,175.946,0,0,165.081,"[9776, 9773, 9777, 9778, 7219]","[4, 3, 3, 3, 0]",CAR
9776,1832.2,495907.0689,5405748.733,0,0,173.827,0,0,172.346,"[9773, 9777, 9778, 9776, 7219]","[3, 3, 3, 4, 0]",CAR
9776,1832.3,495907.1875,5405748.711,0,0,166,0,1,169.2,"[9777, 9776, 7219, 9773, 9778]","[3, 4, 0, 3, 3]",CAR
9776,1832.4,495907.3166,5405748.741,0,0,176.8,0,0,169.2,"[9777, 7219, 9776, 9773]","[3, 0, 4, 3]",CAR
9776,1832.5,495907.4299,5405748.688,0,0,176.4,0,0,170.8,"[9777, 9773, 7219, 9776]","[3, 3, 0, 4]",CAR
9776,1832.6,495907.5492,5405748.689,0,0,172,0,0,170,"[9773, 9776, 7219, 9777]","[3, 4, 0, 3]",CAR
9776,1832.7,495907.6261,5405748.662,0,0,171.6,0,0,171.6,"[9777, 7219, 9773, 9776]","[3, 0, 3, 4]",CAR
9776,1832.8,495907.7328,5405748.709,1.8,0,179.6,0.6,0,170.8,"[7219, 9776, 9773]","[0, 4, 3]",CAR
9776,1832.9,495907.77,5405748.645,None,None,None,None,None,None,"[7219, 9773, 9776]","[0, 3, 4]",CAR
9776,1833,495907.827,5405748.594,1,0,180.8,0,0,169.2,"[9773, 7219, 9776]","[3, 0, 4]",CAR
9776,1833.1,495907.985,5405748.608,1.8,0,175.6,0,0,166,"[9776, 7219, 9773]","[4, 0, 3]",CAR
9776,1833.2,495908.0858,5405748.583,1.4,0,180.8,-2,0,165.2,"[9776, 9773, 7219]","[4, 3, 0]",CAR
9776,1833.3,495908.2284,5405748.571,3.95062,0,169.6,0,0,169.2,"[7219, 9776, 9773]","[0, 4, 3]",CAR
9776,1833.4,495908.4187,5405748.511,2.46914,0,165.6,0,0,163.6,"[7219, 9773, 9776]","[0, 3, 4]",CAR
9776,1833.5,495908.5259,5405748.509,1.48148,0,166.8,0,0,167.6,"[7219, 9776, 9773]","[0, 4, 3]",CAR
9776,1833.6,495908.6817,5405748.482,1.97531,0,170.8,0,0,166.731,"[9773, 9776, 7219]","[3, 4, 0]",CAR
9776,1833.7,495908.8395,5405748.429,2.66914,0,166.4,0,0,166,"[7219, 9776, 9773]","[0, 4, 3]",CAR
9776,1833.8,495908.9331,5405748.44,0,0,177.6,0,0,168.8,"[7219, 9773, 9776]","[0, 3, 4]",CAR
9776,1833.9,495908.9929,5405748.444,0,0,174.215,0,0,169.569,"[9776, 7219, 9773]","[4, 0, 3]",CAR
9776,1834,495909.0717,5405748.429,0,0,168.615,0,3.2,167.867,"[9776, 7219, 9773]","[4, 0, 3]",CAR
9776,1834.1,495909.0825,5405748.391,0,0,174.4,0,0,167.344,"[9776, 7219]","[4, 0]",CAR
9776,1834.2,495909.1075,5405748.394,0,0,165.2,0,0,166.615,"[7219, 9776]","[0, 4]",CAR
9776,1834.3,495909.2074,5405748.407,3.6,0,162,0,0,162.563,"[9776, 7219]","[4, 0]",CAR
9776,1834.4,495909.3489,5405748.401,0,0,162,0,0,161.2,"[9776, 7219]","[4, 0]",CAR
9776,1834.5,495909.4724,5405748.376,0,0,162.8,0.6,0,160.8,"[9776, 7219]","[4, 0]",CAR
9776,1834.6,495909.6166,5405748.376,0,0,161.2,-1,0,162.4,"[7219, 9776]","[0, 4]",CAR
9776,1834.7,495909.7729,5405748.334,0,0,159.6,0,0,161.2,"[9776, 7219]","[4, 0]",CAR
9776,1834.8,495909.8847,5405748.317,0,0,162,0,0,162.8,"[9776, 7219]","[4, 0]",CAR
9776,1834.9,495910.019,5405748.27,0,0,157.2,0,0,162.8,"[7219, 9776]","[0, 4]",CAR
9776,1835,495910.1207,5405748.237,0,0,154.8,0,0,164.4,"[7219, 9776]","[0, 4]",CAR
9776,1835.1,495910.2209,5405748.21,0,0,161.2,0,0,164,"[7219, 9776]","[0, 4]",CAR
9776,1835.2,495910.3138,5405748.204,0,0,155.6,0,0,164,"[9776, 7219]","[4, 0]",CAR
9776,1835.3,495910.3717,5405748.203,0,0,164.4,0,0,172.8,"[9776, 7219]","[4, 0]",CAR
9776,1835.4,495910.4455,5405748.196,0,0.8,188.4,0,0,168.4,"[7219, 9776]","[0, 4]",CAR
9776,1835.5,495910.5398,5405748.182,0,0,179.6,0,0,169.2,"[9776, 7219]","[4, 0]",CAR
9776,1835.6,495910.6621,5405748.159,0,0,175.2,0,0,170,"[7219, 9776]","[0, 4]",CAR
9776,1835.7,495910.8104,5405748.132,0,0,182,0,0,165.2,"[7219, 9776]","[0, 4]",CAR
9776,1835.8,495910.9291,5405748.11,0,0,165.6,0,2.48963,164.49,"[9776, 7219]","[4, 0]",CAR
9776,1835.9,495911.0557,5405748.098,0,0,168.8,0,0,168,"[7219, 9776]","[0, 4]",CAR
9776,1836,495911.1775,5405748.087,0,0,162,0,0,157.6,"[9776, 7219]","[4, 0]",CAR
9776,1836.1,495911.2829,5405748.075,0,0,166.8,0,0,159.6,"[7219, 9776]","[0, 4]",CAR
9776,1836.2,495911.4079,5405748.055,0,0,169.2,0,0,161.2,"[9776, 7219]","[4, 0]",CAR
9776,1836.3,495911.4939,5405748.036,1.6,0,154.4,0.526582,1.4,152.8,"[9776, 7219]","[4, 0]",CAR
9776,1836.4,495911.5531,5405748.019,None,None,None,None,None,None,"[7219, 9776]","[0, 4]",CAR
9776,1836.5,495911.6093,5405748.002,0,0,151.6,0,0,144.4,"[9776, 7219]","[4, 0]",CAR
9776,1836.6,495911.7352,5405748.014,None,None,None,None,None,None,"[9776, 7219]","[4, 0]",CAR
9776,1836.7,495911.873,5405748.031,None,None,None,None,None,None,"[7219, 9776]","[0, 4]",CAR
9776,1836.8,495911.98,5405748.032,None,None,None,None,None,None,"[9776, 7219]","[4, 0]",CAR
9776,1836.9,495912.0743,5405748.005,None,None,None,None,None,None,"[9776, 7219]","[4, 0]",CAR
9776,1837,495912.1552,5405747.964,None,None,None,None,None,None,"[9776, 7219]","[4, 0]",CAR
9776,1837.1,495912.1987,5405747.918,None,None,None,None,None,None,"[9776, 7219]","[4, 0]",CAR
9776,1837.2,495912.225,5405747.878,None,None,None,None,None,None,"[9776, 7219]","[4, 0]",CAR
9776,1837.3,495912.2338,5405747.85,None,None,None,None,None,None,"[9776, 7219]","[4, 0]",CAR
9776,1837.4,495912.2513,5405747.824,None,None,None,None,None,None,"[7219, 9776]","[0, 4]",CAR
9776,1837.5,495912.2816,5405747.793,None,None,None,None,None,None,"[9776, 7219]","[4, 0]",CAR
9776,1837.6,495912.3212,5405747.761,None,None,None,None,None,None,"[7219, 9776]","[0, 4]",CAR
9776,1837.7,495912.3638,5405747.729,None,None,None,None,None,None,"[9776, 7219]","[4, 0]",CAR
9776,1837.8,495912.4061,5405747.691,None,None,None,None,None,None,"[9776, 7219]","[4, 0]",CAR
9776,1837.9,495912.4572,5405747.634,None,None,None,None,None,None,"[9776, 7219]","[4, 0]",CAR
9776,1838,495912.5077,5405747.557,None,None,None,None,None,None,"[9776, 7219]","[4, 0]",CAR
9776,1838.1,495912.5581,5405747.46,None,None,None,None,None,None,"[9776, 7219]","[4, 0]",CAR
9776,1838.2,495912.6079,5405747.345,None,None,None,None,None,None,"[9776, 7219]","[4, 0]",CAR
9776,1838.3,495912.6514,5405747.229,None,None,None,None,None,None,"[7219, 9776]","[0, 4]",CAR
9776,1838.4,495912.6831,5405747.119,None,None,None,None,None,None,"[7219, 9776]","[0, 4]",CAR
9776,1838.5,495912.7141,5405747.01,None,None,None,None,None,None,"[7219, 9776]","[0, 4]",CAR
9776,1838.6,495912.7476,5405746.898,None,None,None,None,None,None,"[7219, 9776]","[0, 4]",CAR
9776,1838.7,495912.7833,5405746.782,None,None,None,None,None,None,"[9776, 7219]","[4, 0]",CAR
9776,1838.8,495912.8231,5405746.668,None,None,None,None,None,None,"[7219, 9776]","[0, 4]",CAR
9776,1838.9,495912.8781,5405746.555,None,None,None,None,None,None,"[7219, 9776]","[0, 4]",CAR
9776,1839,495912.9517,5405746.443,None,None,None,None,None,None,"[7219, 9776]","[0, 4]",CAR
9776,1839.1,495913.0252,5405746.334,None,None,None,None,None,None,"[9776, 7219]","[4, 0]",CAR
9776,1839.2,495913.088,5405746.224,None,None,None,None,None,None,"[9776, 7219]","[4, 0]",CAR
9776,1839.3,495913.1401,5405746.11,None,None,None,None,None,None,"[7219, 9776]","[0, 4]",CAR
9776,1839.4,495913.1962,5405745.991,None,None,None,None,None,None,"[9776, 7219]","[4, 0]",CAR
9776,1839.5,495913.2424,5405745.881,None,None,None,None,None,None,"[7219, 9776]","[0, 4]",CAR
9776,1839.6,495913.2861,5405745.776,None,None,None,None,None,None,"[7219, 9776]","[0, 4]",CAR
9776,1839.7,495913.3371,5405745.668,None,None,None,None,None,None,"[7219, 9776]","[0, 4]",CAR
50181,1839.8,495895.6262,5405738.455,None,None,None,None,None,None,"[47646, 50181, 50176]","[0, 4, 3]",CYCLIST
50181,1839.9,495895.7172,5405738.41,None,None,None,None,None,None,"[50176, 50181, 47646]","[3, 4, 0]",CYCLIST
50181,1840,495895.8121,5405738.351,0,0,191.808,0,0,185.408,"[50176, 50181, 47646]","[3, 4, 0]",CYCLIST
50181,1840.1,495895.9124,5405738.276,None,None,None,None,None,None,"[47646, 50181, 50176]","[0, 4, 3]",CYCLIST
50181,1840.2,495896.0614,5405738.266,0,0,188,0,4.2,168.8,"[47646, 50181, 50176]","[0, 4, 3]",CYCLIST
50181,1840.3,495896.2577,5405738.307,0,0,172.8,1.97531,-7.8,167.6,"[47646, 50181, 50176]","[0, 4, 3]",CYCLIST
50181,1840.4,495896.4268,5405738.296,None,None,None,None,None,None,"[47646, 50176, 50181]","[0, 3, 4]",CYCLIST
50181,1840.5,495896.6275,5405738.297,0,0,168.4,8.2321,-9,168,"[50181, 50176, 47646]","[4, 3, 0]",CYCLIST
50181,1840.6,495896.8318,5405738.309,0,0,169.6,5.46914,-1.4,174.4,"[50181, 50176, 47646]","[4, 3, 0]",CYCLIST
50181,1840.7,495896.9775,5405738.312,None,None,None,None,None,None,"[50181, 50176, 47646]","[4, 3, 0]",CYCLIST
50181,1840.8,495897.1133,5405738.336,0,0,172.8,1.48148,-1.48148,169.2,"[47646, 50181]","[0, 4]",CYCLIST
50181,1840.9,495897.2286,5405738.342,0,0,174.4,5.07692,0,168.8,"[50181, 47646]","[4, 0]",CYCLIST
50181,1841,495897.3447,5405738.292,0,0,174.8,3.45679,-1.97531,172.844,"[50181, 47646]","[4, 0]",CYCLIST
50181,1841.1,495897.4725,5405738.252,0,0,175.2,3.95062,0,177.901,"[50181, 47646]","[4, 0]",CYCLIST
50181,1841.2,495897.6025,5405738.202,0,0,190.4,0,0,180.942,"[50181, 47646]","[4, 0]",CYCLIST
50181,1841.3,495897.7489,5405738.17,0,0,184.729,0,0,172.547,"[47646, 50181]","[0, 4]",CYCLIST
50181,1841.4,495897.8883,5405738.143,0,0,187.58,0,0,172.759,"[47646, 50181]","[0, 4]",CYCLIST
50181,1841.5,495898.0028,5405738.097,0,0,179.241,0,0,174.172,"[50181, 47646]","[4, 0]",CYCLIST
50181,1841.6,495898.132,5405738.076,0,0,183.873,0,0,182.618,"[50181, 50184, 47646]","[4, 4, 0]",CYCLIST
50181,1841.7,495898.2784,5405738.083,None,None,None,None,None,None,"[47646, 50184, 50181]","[0, 4, 4]",CYCLIST
50181,1841.8,495898.4248,5405738.084,2,0,195.685,0,0,195.685,"[47646, 50181, 50184]","[0, 4, 4]",CYCLIST
50181,1841.9,495898.5302,5405738.114,1.4,0,193.195,0,0,195.685,"[50184, 47646, 50181]","[4, 0, 4]",CYCLIST
50181,1842,495898.6095,5405738.23,None,None,None,None,None,None,"[47646, 50184, 50181]","[0, 4, 4]",CYCLIST
50181,1842.1,495898.6957,5405738.374,0,0,196,-4.2,0,172.4,"[50181, 50184, 47646]","[4, 4, 0]",CYCLIST
50181,1842.2,495898.7885,5405738.53,0,0,197.733,-3.45679,-4.8,188.4,"[50181, 47646, 50184]","[4, 0, 4]",CYCLIST
50181,1842.3,495898.905,5405738.561,0,0,186.8,-4,-0.6,178.4,"[47646, 50184, 50181]","[0, 4, 4]",CYCLIST
50181,1842.4,495899.0698,5405738.476,None,None,None,None,None,None,"[47646, 50181, 50184, 50187]","[0, 4, 4, 4]",CYCLIST
50181,1842.5,495899.2346,5405738.391,None,None,None,None,None,None,"[50184, 50181, 47646, 50187]","[4, 4, 0, 4]",CYCLIST
50181,1842.6,495899.3994,5405738.307,None,None,None,None,None,None,"[47646, 50184, 50187, 50181]","[0, 4, 4, 4]",CYCLIST
50181,1842.7,495899.5642,5405738.222,None,None,None,None,None,None,"[50184, 50181, 47646, 50187]","[4, 4, 0, 4]",CYCLIST
50181,1842.8,495899.7203,5405738.085,0,0,208,0,0,186.8,"[50187, 50184, 50181, 47646]","[4, 4, 4, 0]",CYCLIST
50181,1842.9,495899.8412,5405737.968,0,0,205.6,0,0,156.8,"[50184, 50187, 47646, 50181]","[4, 4, 0, 4]",CYCLIST
50181,1843,495899.9233,5405737.997,0,0,197.6,0,0,182,"[50181, 50184, 50187, 47646]","[4, 4, 4, 0]",CYCLIST
50181,1843.1,495900.0319,5405738.005,0,0,190.8,0,0,179.6,"[47646, 50184, 50187, 50181]","[0, 4, 4, 4]",CYCLIST
50181,1843.2,495900.1871,5405738.007,-2.6,0,195.2,0,0,168,"[50187, 50181, 50184, 47646]","[4, 4, 4, 0]",CYCLIST
50181,1843.3,495900.3331,5405738.011,None,None,None,None,None,None,"[50184, 50181, 47646, 50187]","[4, 4, 0, 4]",CYCLIST
50181,1843.4,495900.4833,5405738.066,-1,0,194,0,0,176,"[50184, 50181, 47646, 50187]","[4, 4, 0, 4]",CYCLIST
50181,1843.5,495900.639,5405738.095,0,0,201.2,-5,0,166,"[47646, 50181, 50184, 50187]","[0, 4, 4, 4]",CYCLIST
50181,1843.6,495900.7881,5405737.995,0,0,214,-0.6,0,176.4,"[50184, 50181, 47646, 50187]","[4, 4, 0, 4]",CYCLIST
50181,1843.7,495900.9294,5405737.929,None,None,None,None,None,None,"[47646, 50181, 50187, 50184]","[0, 4, 4, 4]",CYCLIST
50181,1843.8,495901.0449,5405737.896,0,0,202,0,0,182,"[50187, 47646, 50181, 50184]","[4, 0, 4, 4]",CYCLIST
50181,1843.9,495901.1487,5405737.88,None,None,None,None,None,None,"[50187, 50181, 47646, 50184]","[4, 4, 0, 4]",CYCLIST
50181,1844,495901.2617,5405737.812,0,0,210.8,0,0,184.4,"[50187, 50184, 50181, 47646]","[4, 4, 4, 0]",CYCLIST
50181,1844.1,495901.3534,5405737.771,0,0,203.6,-4,-7.40741,192.8,"[47646, 50187, 50184, 50181]","[0, 4, 4, 4]",CYCLIST
50181,1844.2,495901.4596,5405737.786,None,None,None,None,None,None,"[47646, 50181, 50184, 50187]","[0, 4, 4, 4]",CYCLIST
50181,1844.3,495901.5655,5405737.814,None,None,None,None,None,None,"[47646, 50187, 50184, 50181]","[0, 4, 4, 4]",CYCLIST
50181,1844.4,495901.6712,5405737.854,None,None,None,None,None,None,"[47646, 50181, 50184, 50187]","[0, 4, 4, 4]",CYCLIST
50181,1844.5,495901.7746,5405737.884,None,None,None,None,None,None,"[50187, 50184, 47646, 50181]","[4, 4, 0, 4]",CYCLIST
50181,1844.6,495901.8959,5405737.908,None,None,None,None,None,None,"[50184, 50187, 47646, 50181]","[4, 4, 0, 4]",CYCLIST
50181,1844.7,495902.0401,5405737.914,None,None,None,None,None,None,"[50184, 50187, 50181, 47646]","[4, 4, 4, 0]",CYCLIST
50181,1844.8,495902.1517,5405737.978,None,None,None,None,None,None,"[50187, 50184, 50181, 47646]","[4, 4, 4, 0]",CYCLIST
50181,1844.9,495902.2312,5405738.117,None,None,None,None,None,None,"[47646, 50184, 50181, 50187]","[0, 4, 4, 4]",CYCLIST
50181,1845,495902.3108,5405738.257,None,None,None,None,None,None,"[50187, 47646, 50181, 50184]","[4, 0, 4, 4]",CYCLIST
50181,1845.1,495902.3872,5405738.422,None,None,None,None,None,None,"[47646, 50181, 50187, 50184]","[0, 4, 4, 4]",CYCLIST
50181,1845.2,495902.4661,5405738.563,None,None,None,None,None,None,"[50187, 50184, 50181, 47646]","[4, 4, 4, 0]",CYCLIST
50181,1845.3,495902.5567,5405738.641,None,None,None,None,None,None,"[50181, 47646, 50187, 50184]","[4, 0, 4, 4]",CYCLIST
50181,1845.4,495902.653,5405738.698,None,None,None,None,None,None,"[50187, 47646, 50181, 50184]","[4, 0, 4, 4]",CYCLIST
50181,1845.5,495902.7578,5405738.732,None,None,None,None,None,None,"[50184, 50181, 47646, 50187]","[4, 4, 0, 4]",CYCLIST
50181,1845.6,495902.8753,5405738.744,None,None,None,None,None,None,"[50184, 47646, 50181, 50187]","[4, 0, 4, 4]",CYCLIST
50181,1845.7,495902.9956,5405738.748,None,None,None,None,None,None,"[50187, 47646, 50181, 50184]","[4, 0, 4, 4]",CYCLIST
50181,1845.8,495903.1203,5405738.742,None,None,None,None,None,None,"[47646, 50181, 50187, 50184]","[0, 4, 4, 4]",CYCLIST
50181,1845.9,495903.2491,5405738.726,None,None,None,None,None,None,"[47646, 50187, 50184, 50181]","[0, 4, 4, 4]",CYCLIST
50181,1846,495903.3819,5405738.709,None,None,None,None,None,None,"[50187, 47646, 50184, 50181]","[4, 0, 4, 4]",CYCLIST
50181,1846.1,495903.5189,5405738.689,None,None,None,None,None,None,"[47646, 50187, 50181, 50184]","[0, 4, 4, 4]",CYCLIST
50181,1846.2,495903.651,5405738.672,None,None,None,None,None,None,"[50181, 50187, 50184, 47646]","[4, 4, 4, 0]",CYCLIST
50181,1846.3,495903.7795,5405738.656,None,None,None,None,None,None,"[50181, 47646, 50187, 50184]","[4, 0, 4, 4]",CYCLIST
50181,1846.4,495903.9081,5405738.64,None,None,None,None,None,None,"[50181, 47646, 50187, 50184]","[4, 0, 4, 4]",CYCLIST
50181,1846.5,495904.0402,5405738.627,None,None,None,None,None,None,"[50187, 50184, 50181, 47646]","[4, 4, 4, 0]",CYCLIST
50181,1846.6,495904.1801,5405738.619,None,None,None,None,None,None,"[47646, 50181, 50190, 50184, 50187]","[0, 4, 3, 4, 4]",CYCLIST
50181,1846.7,495904.3209,5405738.611,None,None,None,None,None,None,"[47646, 50187, 50184, 50181, 50190]","[0, 4, 4, 4, 3]",CYCLIST
50181,1846.8,495904.4648,5405738.384,None,None,None,None,None,None,"[50184, 50181, 50190, 47646, 50187]","[4, 4, 3, 0, 4]",CYCLIST
50181,1846.9,495904.5956,5405738.419,None,None,None,None,None,None,"[47646, 50184, 50181, 50190, 50187]","[0, 4, 4, 3, 4]",CYCLIST
50181,1847,495904.7244,5405738.451,None,None,None,None,None,None,"[50187, 47646, 50190, 50181, 50184]","[4, 0, 3, 4, 4]",CYCLIST
50181,1847.1,495904.8633,5405738.286,None,None,None,None,None,None,"[50190, 50187, 47646, 50181, 50184]","[3, 4, 0, 4, 4]",CYCLIST
50181,1847.2,495905.0128,5405738.05,None,None,None,None,None,None,"[47646, 50190, 50181, 50184, 50187]","[0, 3, 4, 4, 4]",CYCLIST
50181,1847.3,495905.1536,5405737.87,None,None,None,None,None,None,"[50190, 50191, 50181, 50184, 50187, 47646]","[3, 7, 4, 4, 4, 0]",CYCLIST
50181,1847.4,495905.2831,5405737.748,None,None,None,None,None,None,"[47646, 50187, 50181, 50191, 50190, 50184]","[0, 4, 4, 7, 3, 4]",CYCLIST
50181,1847.5,495905.409,5405737.662,None,None,None,None,None,None,"[47646, 50190, 50187, 50191, 50181, 50184]","[0, 3, 4, 7, 4, 4]",CYCLIST
42054,2640,496054.6947,5406108.171,None,None,None,None,None,None,"[42054, 42052, 38509, 42053]","[4, 4, 0, 3]",PEDESTRIANS
42054,2640.1,496054.8517,5406108.124,None,None,None,None,None,None,"[42053, 42054, 38509, 42052]","[3, 4, 0, 4]",PEDESTRIANS
42054,2640.2,496055.0324,5406108.08,None,None,None,None,None,None,"[42053, 38509, 42054, 42052]","[3, 0, 4, 4]",PEDESTRIANS
